business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories
MJ4LjLtqTUhN0-TKHZEJYA,Valle Verde,900 Calle De Los Amigos,Santa Barbara,CA,93105,34.42408,-119.75156,3,17,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Skilled Nursing, Assisted Living Facilities, Retirement Homes"
mLfORHf-BkEpLGsHH7DgVQ,The Tahitian Apartments,"6739 El Colegio Rd, Ste 120",Isla Vista,CA,93117,34.41672,-119.86425,4.5,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Apartments, Real Estate"
iAE5tMDs1XSudlEzG-Z3aA,Spice Avenue,1027 State St,Santa Barbara,CA,93101,34.42206,-119.70293,3.5,133,0,NA,TRUE,NA,2,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,FALSE,TRUE,NA,'beer_and_wine',TRUE,'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'average',NA,NA,NA,NA
_dLINFtHKdhescCZiPkPlA,Raft California,10068 Hirschdale Rd,Truckee,CA,96161,39.38301,-120.0822,5,26,1,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
h0L85hgWPIm93HUG1Wr6rg,First American Title Company,3780 State St,Santa Barbara,CA,93105,34.44086,-119.74569,3.5,5,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Real Estate, Mortgage Brokers, Real Estate Services, Financial Services, Insurance"
i-7NS_7_9s-UAV7Gk3K6Cg,Graham Chevrolet Cadillac,301 S. Hope Avenue,Santa Barbara,CA,93105,34.43581,-119.74767,3.5,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Car Dealers, Automotive, Auto Repair, Tires"
yC2TrImY8K6oQHQGI5OLLA,Munoz Plumbing & Repair,,Santa Barbara,CA,93111,34.46308,-119.80629,3.5,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Water Heater Installation/Repair, Plumbing"
3fPvGGLaH29WkXXcOPJ_NQ,Douglas Family Preserve,Medcliff Rd & Selrose Ln,Santa Barbara,CA,93109,34.39941,-119.73422,5,157,1,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9aL-9YGssRISl2Cprc1DyA,Homestead Antiques & Trading,943 Linden Ave,Carpinteria,CA,93013,34.3988,-119.519,4,13,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AodOl1tvAKi6QHKCnyWwng,Denny's,5677 Calle Real,Goleta,CA,93117,34.44102,-119.82236,3,30,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,FALSE,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'average',NA,NA,NA,NA
tzvbWBUJJ2rPBJTo_OyTVw,Discount Window Coverings,,Truckee,CA,96161,39.36999,-120.09214,5,5,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shades & Blinds, Home Services"
xNE3e3D7bUBpHELO8qHKsg,Santa Barbara Vapor Downtown,234 E Haley,Santa Barbara,CA,93101,34.41984,-119.69211,5,15,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MVky7WS7ghpVJJq_haBUdg,Santa Barbara Baby Company,,Santa Barbara,CA,93108,34.43814,-119.61514,5,11,1,NA,TRUE,FALSE,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DV0BJwh9qzPqcxufrA_7ag,Sam's to Go - Milpas,726 N Milpas St,Santa Barbara,CA,93103,34.42904,-119.68864,3,33,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,'beer_and_wine',TRUE,u'casual',{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False},FALSE,TRUE,FALSE,u'average',{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True
cNvCXy9SaWjIQNEh3bc3gQ,Rite Aid,825 State St,Santa Barbara,CA,93101,34.41998,-119.70041,2,36,1,NA,TRUE,TRUE,1,NA,FALSE,NA,FALSE,NA,{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mDrHKkEQdsnYBjqo9y940w,Baron Erik Spafford Photographer,1815 Gillespie St,Santa Barbara,CA,93101,34.41973,-119.72297,5,20,1,NA,TRUE,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Professional Services, Photography Stores & Services, Session Photography, Shopping, Photographers, Event Photography, Event Planning & Services, Graphic Design"
wyNm7wCOkWEVCki7A7N87g,Tech Carpet Tile & Upholstery,,Santa Barbara,CA,93101,34.42033,-119.71075,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Cleaning, Home Services"
956T4nw0gCoORsLtes6rlg,Motel 6 Santa Barbara - State Street,3505 State St,Santa Barbara,CA,93105,34.43996,-119.73896,2,86,1,NA,TRUE,NA,2,NA,NA,NA,NA,u'paid',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotels & Travel, Hotels, Event Planning & Services"
DHUL6nCSHLSgkzD02OYA0w,Montecito Library,1469 E Valley Rd,Santa Barbara,CA,93108,34.43672,-119.63348,3.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, Public Services & Government"
voQhWm4aRwxxNslERgU1SA,Assisted Home Health & Hospice,"302 N Milpas St, Ste 101",Santa Barbara,CA,93103,34.4247,-119.6828,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Hospice, Home Health Care, Personal Care Services"
a4Tp4Fx5IestpiMNVsSyHQ,Rose Cab,320 W Carrillo St,Santa Barbara,CA,93101,34.41775,-119.70615,3,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taxis, Transportation, Professional Services, Hotels & Travel"
IVn7l2W9yhf7EPPaXl5Gxw,Villa & Vine,1316 State St,Santa Barbara,CA,93101,34.42485,-119.70609,5,28,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caterers, Event Planning & Services, Venues & Event Spaces"
XaNaJg7W4BJEP0h06N00MQ,SERVPRO of Santa Barbara,"6100 Hollister Ave, Ste 4A",Santa Barbara,CA,93117,34.43444,-119.83707,4.5,17,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Cleaning, Home Services, Contractors, Local Services, Damage Restoration, Carpet Cleaning"
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,721 Chapala St,Santa Barbara,CA,93101,34.41803,-119.69996,4,324,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,u'free',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},TRUE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
UBK6zb5-XUETfVzYkRTj1Q,Lab Social,414 E Haley St,Santa Barbara,CA,93101,34.42134,-119.69036,4.5,40,1,NA,TRUE,NA,2,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,TRUE,TRUE,TRUE,FALSE,NA,u'full_bar',NA,u'casual',{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': True, u'romantic': True, u'classy': True, u'upscale': None},NA,TRUE,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False
imdGvRIMwnqQAlJ8Q-GLzQ,Alan H Fenton Attorney At Law,1334 Anacapa St,Santa Barbara,CA,93101,34.42636,-119.70549,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lawyers, Personal Injury Law, Professional Services, Workers Compensation Law"
oVEupTrfP3bKFtbQiN5YjQ,Westbury Lawrence W DDS,"515 E Micheltorena St, Ste E",Santa Barbara,CA,93103,34.43211,-119.70249,3.5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oral Surgeons, Health & Medical, Dentists, Periodontists"
IgDWPTKtI3i355gU-h9uWw,Star Tech Auto Repair,490 E Cota,Santa Barbara,CA,93101,34.42278,-119.69108,3.5,53,1,NA,TRUE,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Transmission Repair, Automotive, Body Shops, Smog Check Stations, Auto Repair"
LdXB3D3gl3ckxZutLmen1g,Miso Hungry,134 E Canon Perdido St,Santa Barbara,CA,93101,34.42242,-119.69836,4,274,0,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,FALSE,FALSE,FALSE,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},FALSE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
#NAME?,Tinker's Burgers,"2275 Ortega Hill Rd, Ste C",Summerland,CA,93067,34.42157,-119.60122,4,201,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,u'no',{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False},NA,NA,TRUE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False},NA,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
OxKG-2aTTNRpIiKm60oD6Q,Your Stellar Life,1727 State St,Santa Barbara,CA,93101,34.42862,-119.71201,5,11,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Professional Services, Active Life, Reflexology, Qi Gong, Health & Medical, Traditional Chinese Medicine, Beauty & Spas, Massage Therapy, Life Coach, Fitness & Instruction, Arts & Entertainment, Supernatural Readings, Hypnosis/Hypnotherapy, Massage, Astrologers"
vPpaMhawb-Dm8sVbjy6w3w,MarBorg Industries,728 E Yanonali St,Santa Barbara,CA,93103,34.42199,-119.68264,3,16,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Recycling Center, Local Services"
lANgZETp4T_AQ5CkxxG2mA,Fresh Start,6558 Pardall Rd,Goleta,CA,93117,34.41329,-119.85649,2.5,7,0,NA,TRUE,NA,1,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,801 Shoreline Dr,Santa Barbara,CA,93109,34.4026,-119.69794,4,534,1,FALSE,TRUE,TRUE,2,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,u'full_bar',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True},TRUE,TRUE,FALSE,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None
EqM41ApPw8zZF1CJsLLrhA,Cabrillo Beach Bike Path,East Cabrillo Blvd,Santa Barbara,CA,93101,34.41482,-119.68487,5,5,1,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2nF2syYoD5VBFk01le6NkA,Montecito Deli & Catering,1150 Coast Village Rd,Santa Barbara,CA,93108,34.4214,-119.64643,4.5,31,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,TRUE,'no',{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False},NA,NA,TRUE,FALSE,FALSE,FALSE,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},FALSE,FALSE,NA,u'quiet',NA,NA,NA,NA
sF_7ln1NFMrktFnPneUfXg,Ruben Lopez - Draper & Kramer Mortgage,201 W Montecito St,Santa Barbara,CA,93101,34.4124,-119.69508,5,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Mortgage Brokers, Real Estate"
yD1y4BkjalyzFLXGYW7kzA,"Anna M. Szymkowiak, DDS","5370 Hollister Ave, Ste J",Santa Barbara,CA,93111,34.43589,-119.81132,4.5,8,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Dentistry, Dentists, Health & Medical"
N5IzS0ChmrMsfP6FQA4F2g,ARC Handyman Services,,Carpinteria,CA,93013,34.39888,-119.51846,5,14,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Painters, Contractors, Carpenters, Plumbing, Handyman"
pzHvMjGIHxeaihgUdZwHTg,Woody's Detail,524 N Milpas St,Santa Barbara,CA,93103,34.42724,-119.68584,4.5,24,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Car Wash, Auto Detailing, Automotive"
06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,6980 Marketplace Dr,Goleta,CA,93117,34.4295,-119.87114,3.5,550,1,FALSE,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True},TRUE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
qUZ6PIkYCAsR8WPiHe16pw,Savor Santa Barbara Food Tours,"133 E De La Guerra, Ste 179",Santa Barbara,CA,93101,34.42184,-119.69756,5,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food Tours, Local Flavor, Tours, Hotels & Travel, Food"
W51_mf2P2OaloEqxGlft4A,The Carpet Guy,,Santa Barbara,CA,93103,34.43309,-119.68178,5,50,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpet Cleaning, Local Services"
rx0vWwpyQX0YKW2PQ-77FQ,Great Clips,1013 Casitas Pass Rd,Carpinteria,CA,93013,34.39623,-119.51422,3.5,5,0,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qSvYimjood0r8zjSaGhm6A,IV Bookstore,6553 Pardall Rd,Isla Vista,CA,93117,34.41292,-119.8564,3,6,0,NA,TRUE,NA,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1a0cHufo-bV7K-tTXr-Elg,Junior's Taxi,,Santa Barbara,CA,93110,34.43604,-119.78393,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Transportation, Hotels & Travel, Taxis"
MsqmvxOvkOnofmLlFM1iHg,Market Forays,,Santa Barbara,CA,93105,34.44965,-119.73321,4.5,8,1,NA,TRUE,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Specialty Schools, Education, Cooking Schools, Cooking Classes, Personal Chefs, Arts & Crafts, Event Planning & Services, Farmers Market, Shopping"
JL9BqMNHZmxa9omybAk4jA,Coastal Hideaways,"1211 Coast Village Rd, Ste 4",Santa Barbara,CA,93108,34.42058,-119.64418,2.5,19,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Vacation Rentals, Event Planning & Services, Real Estate Services, Hotels, Hotels & Travel, Real Estate, Vacation Rental Agents"
OygPSSuDpubinWKKXWVKKA,Wine & Food Experience - Santa Barbara,"27 W Anapamu St, Ste 399",Santa Barbara,CA,93101,34.42245,-119.705,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walking Tours, Food Tours, Hotels & Travel, Art Tours, Tours, Limos, Transportation, Wine Tours"
XIxRVknkLox7_Z9ppmHepg,Rancho Oso RV & Camping Resort,3750 Paradise Rd,Santa Barbara,CA,93105,34.53636,-119.77132,3.5,90,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campgrounds, RV Parks, Hotels & Travel, Horseback Riding, Active Life"
MgKiqgAMxApsk9Wqusuf6g,Toy Crazy,1026 Coast Village Rd,Santa Barbara,CA,93108,34.42146,-119.64784,5,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shopping, Toy Stores"
HAAbQXzEmswa81qY7nCguQ,Coastline Plumbing,,Carpinteria,CA,93013,34.39898,-119.52178,4.5,5,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Water Heater Installation/Repair, Home Services, Plumbing"
LNycAXrhdfrO3zjCFbYv4A,TruTeam of California,153 Aero Rd,Goleta,CA,93117,34.43285,-119.84886,4,5,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Kitchen & Bath, Garage Door Services, Shopping, Gutter Services, Insulation Installation, Home & Garden, Contractors, Building Supplies, Fireplace Services"
rU_uK240XBWvK4KDAW6Ilw,Natasha,"1231 State St, Ste A",Santa Barbara,CA,93101,34.42404,-119.70562,4,16,1,NA,TRUE,NA,3,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUeRlNoPfxywzNxWHU2Tig,Target,3891 State St,Santa Barbara,CA,93105,34.44003,-119.75085,3,50,1,FALSE,TRUE,NA,2,FALSE,None,FALSE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vt0Hqc2iDd2YrIc-k4rAAA,Wright & Feusier Orthodontics,"111 W Micheltorena St, Ste 100",Santa Barbara,CA,93101,34.42473,-119.70938,5,20,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Orthodontists, Dentists, General Dentistry"
