"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'no'","True","True","False","False","True","False","{u'divey': None, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}","False","u'none'","False","u'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","QV3Xa_GBeMdm7rOS4EaxVQ","Ming Gardens Restaurant","2601 N Tampa St","Tampa","FL","33602","27.9671434644","-82.4606386877","4.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","bRX2OsBVOIZs1looqxO9zg","Wong Fu","3680 W Waters Ave","Tampa","FL","33614","28.0249184","-82.5032283","3.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","0","False","True","u'no'","True","False","False","False","False","None","False","False","u'none'","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","2jRrqwGjgHgJ9rn0Ptaxuw","Fuzion Spice","13709 N Dale Mabry Hwy","Tampa","FL","33618","28.0705427","-82.5057209","5.0","1","Asian Fusion, Chinese, Korean, Caterers, Vietnamese, Event Planning & Services, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","xzAmQKf03WadV1rUKx2ekQ","Spring Garden Chinese","850 49th St N","St. Petersburg","FL","33710","27.7801399231","-82.7007827759","2.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","'beer_and_wine'","True","'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","EWLNDXwRylxgV9HtqNmOjA","Pei Wei","1816 N Westshore Blvd","Tampa","FL","33607","27.958310627","-82.5246005873","3.5","1","Gluten-Free, Japanese, Restaurants, Chinese, Asian Fusion"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","False","'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","t-lGvAj11dluTKHETKQk9g","New China King","10940 Cross Creek Blvd","Tampa","FL","33647","28.1454741","-82.2827628","4.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","True","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","glWmYXhoD1HOJiAKp-4avA","China 1","2774 E Fowler Ave","Tampa","FL","33612","28.0556385","-82.4274875","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","False","True","'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","sVCTg6MT1Px6CAoYp2KtuQ","Panda Express","11167 Park Blvd, Ste A","Seminole","FL","33772","27.8413844797","-82.7942151713","2.5","1","Chinese, Fast Food, Restaurants"
"True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'free'","True","True","False","False","False","True","{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}","True","u'none'","True","'casual'","'average'","True","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","LWstcv6F48ouIEW8RGUDjw","Red Bowl","1441 E Fletcher Ave, Ste 115","Tampa","FL","33612","28.0689015","-82.4431821","4.5","1","Szechuan, Restaurants, Hot Pot, Chinese, Noodles, Asian Fusion"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'free'","False","True","True","False","True","True","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'full_bar'","False","u'casual'","u'average'","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","43IWk8WZ8ZzwlunUXCSGvw","bd's Mongolian Grill","3153 Curlew Rd","Oldsmar","FL","34677","28.049053","-82.6957552","3.5","0","Chinese, Restaurants, Food, Asian Fusion, Mongolian"
"True","False","1","False","True","u'no'","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","vwOFXMmXwKsENLhAmhZW8Q","China 1","1285 S Missouri Ave","Clearwater","FL","33756","27.9519342","-82.7869971","2.0","1","Restaurants, Chinese, Seafood"
"True","None","0","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","ObL38c-q8O9Fe-JErYG6Xw","China One","19024 Bruce B Downs Blvd","Tampa","FL","33647","28.144697","-82.354986","2.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'free'","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","'casual'","'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","jFNV1-3uStfeNOkEYv49DQ","China Wok","4058 Fiesta Plz, Ste 104","Tampa","FL","33607","27.9754937","-82.4855108","3.5","1","Cantonese, Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","hV-bABTK-glh5wj31ps_Jw","Wok Out Restaurant","1444 S Belcher Rd, Ste B","Clearwater","FL","33764","27.9436939343","-82.7462848364","3.5","1","Chinese, Restaurants"
"True","{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}","1","True","True","u'no'","True","False","False","False","True","True","{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","False","u'none'","False","u'casual'","u'average'","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","f7sFHRZ5AJVpDtTmZMbMoQ","China Gardens","5715 N Nebraska Ave","Tampa","FL","33604","27.99935","-82.4507906","4.0","1","Restaurants, Chinese"
"False","False","0","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","l3LUxNBkQPG1gAwI7P11ew","Bento Asian Kitchen","1910 N Ola Ave, Unit 11","Tampa","FL","33602","27.9611064","-82.4640636","3.0","1","Chinese, Restaurants, Asian Fusion, Pan Asian, Sushi Bars, Korean"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","XikEvo8czuw7aqBQ00cqyA","Taste Of China","658 E Lake Rd","Palm Harbor","FL","34685","28.0623795978","-82.7084231801","2.5","1","Food, Restaurants, Chinese"
"False","False","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","B-H-zZYLfUIOMY_y_nEraA","Hibachi Buffet at Clearwater FL","2456 Gulf To Bay Blvd","Clearwater","FL","33765","27.9612237817","-82.7356099314","2.0","1","Chinese, Buffets, Restaurants"
