"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.ByAppointmentOnly","attributes.BusinessAcceptsCreditCards","attributes.BikeParking","attributes.RestaurantsPriceRange2","attributes.CoatCheck","attributes.RestaurantsTakeOut","attributes.RestaurantsDelivery","attributes.Caters","attributes.WiFi","attributes.BusinessParking","attributes.WheelchairAccessible","attributes.HappyHour","attributes.OutdoorSeating","attributes.HasTV","attributes.RestaurantsReservations","attributes.DogsAllowed","attributes.Alcohol","attributes.GoodForKids","attributes.RestaurantsAttire","attributes.Ambience","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.DriveThru","attributes.NoiseLevel","attributes.GoodForMeal","attributes.BusinessAcceptsBitcoin","attributes.Smoking","attributes.Music","attributes.GoodForDancing","attributes.AcceptsInsurance","attributes.BestNights","attributes.BYOB","attributes.Corkage","attributes.BYOBCorkage","attributes.HairSpecializesIn","attributes.Open24Hours","attributes.RestaurantsCounterService","attributes.AgesAllowed","attributes.DietaryRestrictions"
"l3LUxNBkQPG1gAwI7P11ew","Bento Asian Kitchen","1910 N Ola Ave, Unit 11","Tampa","FL","33602","27.96111"," -82.46406","3.0","  15","1","False","False","False","0","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XikEvo8czuw7aqBQ00cqyA","Taste Of China","658 E Lake Rd","Palm Harbor","FL","34685","28.06238"," -82.70842","2.5","  33","1","False","True","True","1","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"B-H-zZYLfUIOMY_y_nEraA","Hibachi Buffet at Clearwater FL","2456 Gulf To Bay Blvd","Clearwater","FL","33765","27.96122"," -82.73561","2.0","  15","1","False","False","False","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bjtNYzlHpZeQ07q7XjTDNw","Lucky Star Chinese","4175 66th St N","Saint Petersburg","FL","33709","27.80973"," -82.72820","3.5","  60","1","False","True","True","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","True",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': True"," 'lunch': False"
"hQ8K-c56rdB-GBMIqgN45Q","Ivory Mandarin Bistro","2192 Main St","Dunedin","FL","34698","28.01984"," -82.74935","3.0","  50","0","False","True","True","2","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","True",NA,"u'beer_and_wine'","True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'quiet'",NA,NA,NA
"jaOOn1Y3vFhKgQRJjfSdkw","Jasmine Thai Restaurant","13248 N Dale Mabry Hwy","Tampa","FL","33618","28.06867"," -82.50686","3.5"," 167","1","False","True","True","2","False","True","True","False","'no'","{u'valet': False"," u'garage': False"," u'street': False"," u'lot': None"," u'validated': False}","False","False","True","True","True",NA,"u'beer_and_wine'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': True}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"nTaLKWS4vky6RJAUwb2v9A","China 1","934 E Henderson Ave","Tampa","FL","33605","27.96008"," -82.45062","3.5","  13","1","False","True","False","1","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,"u'none'",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gPyNQB84w93B4H5kDegYhA","New China","5448 58th St N","Kenneth City","FL","33709","27.82190"," -82.71258","3.5","  47","1","False","True","True","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,NA,"True","'casual'","None",NA,"True",NA,"'very_loud'","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AjduhgGB3DxBApfFccRIaw","No 1 China Buffet","8857 N Florida Ave","Tampa","FL","33604","28.02962"," -82.45939","2.0","  23","1","False","True","False","1","False","True","False","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","True",NA,"'very_loud'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"lVUA-7aoxIHqvi9OKTKYAA","Happy China","1314 Tampa Rd","Palm Harbor","FL","34683","28.06695"," -82.76335","4.0","  35","1","False","True","False","2","False","True","False","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"'average'","{'dessert': None"," 'latenight': None"," 'lunch': True"
"DW9rgqWWzidDLIazmTjthw","Big Apple Buffet","1030 58th St N","Saint Petersburg","FL","33710","27.78305"," -82.71327","3.0"," 113","1","False","True","True","2","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"Q4zdrVjYgSAERDNinDL4pQ","China Wok","4230 S MacDill Ave, Ste A","Tampa","FL","33611","27.90375"," -82.49348","3.5","  69","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': True}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"ozYCV1L1ACTIZuds0eyQLw","Paradise Restaurant","443 Main St","Safety Harbor","FL","34695","27.99097"," -82.69201","3.5"," 105","1","False","True","True","1","False","True","False","True","u'free'","{'garage': False"," 'street': True"," 'validated': False"," 'lot': True"," 'valet': False}","True","False","True","False","None",NA,"u'beer_and_wine'","True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"wav7SAwlHqZ3frzJC2sUXg","Chifa Gino's","7507 N Armenia Ave, Ste D","Tampa","FL","33604","28.01868"," -82.48410","4.0","  17","0","False","True","False","2","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,NA,NA,NA,NA
"7hf8Z5l1cSOEyNDc0oR_vQ","Gonna China","5430 Bruce B Downs Blvd","Wesley Chapel","FL","33544","28.23632"," -82.34677","3.5","  21","1","False","True","True","2","False","True","False","False","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,NA,NA,NA,NA
"GuRGml_iUQCctzop4tOvmw","Bamboo Bistro","432 75th Ave S","St. Pete Beach","FL","33706","27.74243"," -82.75073","3.5","   6","0","False","True","False","2","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'average'",NA,NA,NA
"73mVo1ZUJ73BrnRNEE0n9A","Asian Fusion Buffet","117 Harbor Village Ln","Apollo Beach","FL","33572","27.75059"," -82.41222","2.5","  75","1","False","True","True","2","False","True","False","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","u'casual'","{'touristy': None"," 'hipster': None"," 'romantic': None"," 'divey': False"," 'intimate': None"," 'trendy': None"," 'upscale': None"," 'classy': None"," 'casual': True}","True","True",NA,"u'average'","{'dessert': None"," 'latenight': False"," 'lunch': True"
"2DltkgxJdtka2kPHTNOr5g","Country Buffet","5010 E Bay Dr","Clearwater","FL","33764","27.91643"," -82.73477","2.5","  17","0","False","True","False","2","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","True",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'average'",NA,NA,NA
"U44pOBmOAXr7PDCc1NStPg","China Garden","2154 E Bay Dr","Largo","FL","33771","27.91787"," -82.76417","3.5","  28","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'average'",NA,NA,NA
"wKxMpqTahZzLOSC_hPSSog","China House","1718 US Hwy 19","Holiday","FL","34691","28.18403"," -82.73907","2.0","  16","1","False","True","False","1","False","True","True","False","False","None","False","False","False","False","False","False","'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","False","True",NA,"u'average'",NA,NA,NA,NA,NA,NA,NA
"Kql3-jTrHFwOHdnFEcmutg","Ichiban Sushi","10710 State Rd 54, Ste 104","New Port Richey","FL","34655","28.19249"," -82.63789","3.0","  84","1","False","True","False","2","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","True","False","True","True","False","'beer_and_wine'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': True"," 'trendy': None"," 'upscale': None"," 'classy': True"," 'casual': None}",NA,"False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"SQmg_3x5JkjMl-16tjqjUg","Hong Kong House","1120 E Fowler Ave","Tampa","FL","33612","28.05506"," -82.44724","3.5"," 171","0","False","True","True","2","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","True","False","False","True","True",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"qCtdR8H4dbVRCzaCr_wMcg","House of China","3899 Ulmerton Rd","Clearwater","FL","33762","27.89518"," -82.68690","2.5","  30","0","False","True","False","1","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"wTl0KDcmIX9b6WXNxPbO2w","Golden China","15219 N Dale Mabry Hwy","Tampa","FL","33618","28.08821"," -82.50259","4.0","  28","1","False","True","True","1","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","None","True","False",NA,NA,"True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"CqkMK7o0sWCKulu_rSdSbA","Panda Hut","1441 E Fletcher Ave, Ste 115","Tampa","FL","33612","28.06881"," -82.44378","4.5","  46","0","False","False","False","1","False","False","False","False","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False","False","'none'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': True}","False","True",NA,"'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"sP8CBYVD1twsuNh88hUPIA","New China","8900 N 56th St","Tampa","FL","33617","28.03152"," -82.39385","4.0","   5","1","False","False","False","0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4ivWLNbOQr_s9D5_GGkVkg","China Wok","8412 N Armenia Ave","Tampa","FL","33604","28.02613"," -82.48611","4.0","  10","1","False","True","False","1","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"iOc82mPETt6pEhGIbbGxbg","Wok N Roll","2802 W Kennedy Blvd","Tampa","FL","33609","27.94450"," -82.48939","3.5","  47","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"DfEYyoO1YPHEPy9h3BWGvQ","Thai Thani","615 Channelside Dr","Tampa","FL","33602","27.94319"," -82.44713","3.5"," 241","0","False","True","True","2","False","True","False","False","'free'","{'garage': True"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","True","False","False","True",NA,"u'full_bar'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
